595	59.5	243
596	59.6	208
597	59.7	241
598	59.8	205
599	59.9	197
600	60  	229
601	60.1	206
602	60.2	219
603	60.3	196
604	60.4	220
605	60.5	227
606	60.6	201
607	60.7	226
608	60.8	204
609	60.9	199
610	61  	220
611	61.1	205
612	61.2	200
613	61.3	209
614	61.4	217
615	61.5	187
616	61.6	194
617	61.7	201
618	61.8	186
619	61.9	194
620	62  	181
621	62.1	214
622	62.2	202
623	62.3	194
624	62.4	196
625	62.5	215
626	62.6	201
627	62.7	222
628	62.8	178
629	62.9	189
630	63  	228
631	63.1	206
632	63.2	198
633	63.3	199
634	63.4	194
635	63.5	218
636	63.6	211
637	63.7	209
638	63.8	218
639	63.9	200
640	64  	203
641	64.1	228
642	64.2	204
643	64.3	201
644	64.4	206
645	64.5	202
646	64.6	227
647	64.7	197
648	64.8	181
649	64.9	203
650	65	215
651	65.1	196
652	65.2	189
653	65.3	180
654	65.4	175
655	65.5	209
656	65.6	181
657	65.7	182
658	65.8	186
659	65.9	194
660	66	188
661	66.1	231
662	66.2	204
663	66.3	194
664	66.4	206
665	66.5	207
666	66.6	202
667	66.7	200
668	66.8	204
669	66.9	207
670	67  	211
671	67.1	217
672	67.2	164
673	67.3	191
674	67.4	195
675	67.5	186
676	67.6	208
677	67.7	207
678	67.8	187
679	67.9	203
680	68	204
681	68.1	185
682	68.2	207
683	68.3	189
684	68.4	186
685	68.5	217
686	68.6	172
687	68.7	201
688	68.8	196
689	68.9	175
690	69  	175
691	69.1	170
692	69.2	208
693	69.3	175
694	69.4	191
695	69.5	157
696	69.6	173
697	69.7	185
698	69.8	178
699	69.9	191
700	70	181
701	70.1	173
702	70.2	181
703	70.3	199
704	70.4	178
705	70.5	186
706	70.6	172
707	70.7	169
708	70.8	196
709	70.9	196
710	71	202
711	71.1	180
712	71.2	190
713	71.3	177
714	71.4	187
715	71.5	184
716	71.6	170
717	71.7	188
718	71.8	176
719	71.9	190
720	72	178
721	72.1	186
722	72.2	198
723	72.3	190
724	72.4	166
725	72.5	194
726	72.6	193
727	72.7	176
728	72.8	184
729	72.9	159
730	73	191
731	73.1	175
732	73.2	189
733	73.3	175
734	73.4	187
735	73.5	189
736	73.6	180
737	73.7	203
738	73.8	189
739	73.9	169
740	74	211
741	74.1	214
742	74.2	185
743	74.3	163
744	74.4	164
745	74.5	188
746	74.6	175
747	74.7	166
748	74.8	145
749	74.9	154
750	75	167
751	75.1	195
752	75.2	165
753	75.3	178
754	75.4	176
755	75.5	173
756	75.6	168
757	75.7	169
758	75.8	183
759	75.9	157
760	76  	176
761	76.1	159
762	76.2	182
763	76.3	175
764	76.4	168
765	76.5	159
766	76.6	191
767	76.7	172
768	76.8	182
769	76.9	182
770	77  	161
771	77.1	170
772	77.2	178
773	77.3	188
774	77.4	157
775	77.5	173
776	77.6	166
777	77.7	176
778	77.8	185
779	77.9	181
780	78	157
781	78.1	161
782	78.2	179
783	78.3	165
784	78.4	162
785	78.5	161
786	78.6	161
787	78.7	182
788	78.8	164
789	78.9	165
790	79	168
791	79.1	145
792	79.2	164
793	79.3	186
794	79.4	166
795	79.5	165
796	79.6	193
797	79.7	159
798	79.8	187
799	79.9	164
800	80	173
801	80.1	173
802	80.2	176
803	80.3	173
804	80.4	162
805	80.5	158
806	80.6	143
807	80.7	166
808	80.8	161
809	80.9	173
810	81	178
811	81.1	162
812	81.2	178
813	81.3	163
814	81.4	165
815	81.5	158
816	81.6	159
817	81.7	176
818	81.8	154
819	81.9	133
820	82  	156
821	82.1	153
822	82.2	158
823	82.3	160
824	82.4	175
825	82.5	169
826	82.6	166
827	82.7	156
828	82.8	198
829	82.9	155
830	83	146
831	83.1	143
832	83.2	141
833	83.3	169
834	83.4	147
835	83.5	179
836	83.6	156
837	83.7	166
838	83.8	159
839	83.9	153
840	84  	176
841	84.1	157
842	84.2	148
843	84.3	166
844	84.4	156
845	84.5	171
846	84.6	168
847	84.7	141
848	84.8	143
849	84.9	157
850	85  	144
851	85.1	148
852	85.2	138
853	85.3	147
854	85.4	185
855	85.5	145
856	85.6	145
857	85.7	156
858	85.8	166
859	85.9	186
860	86  	180
861	86.1	151
862	86.2	173
863	86.3	157
864	86.4	147
865	86.5	151
866	86.6	157
867	86.7	168
868	86.8	127
869	86.9	161
870	87  	169
871	87.1	144
872	87.2	155
873	87.3	159
874	87.4	180
875	87.5	153
876	87.6	153
877	87.7	149
878	87.8	141
879	87.9	194
880	88  	169
881	88.1	139
882	88.2	138
883	88.3	166
884	88.4	165
885	88.5	139
886	88.6	149
887	88.7	141
888	88.8	133
889	88.9	175
890	89  	152
891	89.1	159
892	89.2	155
893	89.3	155
894	89.4	137
895	89.5	161
896	89.6	145
897	89.7	162
898	89.8	142
899	89.9	127
900	90  	137
901	90.1	168
902	90.2	138
903	90.3	143
904	90.4	155
905	90.5	138
906	90.6	148
907	90.7	146
908	90.8	152
909	90.9	172
910	91  	163
911	91.1	144
912	91.2	114
913	91.3	141
914	91.4	174
915	91.5	169
916	91.6	142
917	91.7	132
918	91.8	133
919	91.9	163
920	92	124
921	92.1	140
922	92.2	145
923	92.3	146
924	92.4	160
925	92.5	159
926	92.6	148
927	92.7	147
928	92.8	135
929	92.9	130
930	93	133
931	93.1	116
932	93.2	145
933	93.3	137
934	93.4	155
935	93.5	158
936	93.6	130
937	93.7	162
938	93.8	148
939	93.9	160
940	94	133
941	94.1	139
942	94.2	140
943	94.3	117
944	94.4	158
945	94.5	152
946	94.6	127
947	94.7	155
948	94.8	147
949	94.9	121
950	95	153
951	95.1	142
952	95.2	136
953	95.3	149
954	95.4	142
955	95.5	151
956	95.6	139
957	95.7	163
958	95.8	144
959	95.9	157
960	96	157
961	96.1	137
962	96.2	147
963	96.3	158
964	96.4	135
965	96.5	177
966	96.6	145
967	96.7	147
968	96.8	162
969	96.9	143
970	97	141
971	97.1	155
972	97.2	155
973	97.3	147
974	97.4	138
975	97.5	174
976	97.6	149
977	97.7	149
978	97.8	141
979	97.9	145
980	98	142
981	98.1	143
982	98.2	148
983	98.3	138
984	98.4	142
985	98.5	143
986	98.6	140
987	98.7	144
988	98.8	127
989	98.9	163
990	99	159
991	99.1	136
992	99.2	134
993	99.3	145
994	99.4	136
995	99.5	143
996	99.6	127
997	99.7	153
998	99.8	153
999	99.9	124
1000	100 	150
1001	100.1	112
1002	100.2	139
1003	100.3	141
1004	100.4	117
1005	100.5	162
1006	100.6	139
1007	100.7	143
1008	100.8	155
1009	100.9	130
1010	101	136
1011	101.1	142
1012	101.2	132
1013	101.3	133
1014	101.4	127
1015	101.5	162
1016	101.6	132
1017	101.7	120
1018	101.8	152
1019	101.9	129
1020	102	139
1021	102.1	129
1022	102.2	133
1023	102.3	147
1024	102.4	133
1025	102.5	134
1026	102.6	139
1027	102.7	111
1028	102.8	136
1029	102.9	159
1030	103	149
1031	103.1	136
1032	103.2	144
1033	103.3	131
1034	103.4	141
1035	103.5	123
1036	103.6	143
1037	103.7	158
1038	103.8	141
1039	103.9	120
1040	104	127
1041	104.1	133
1042	104.2	125
1043	104.3	121
1044	104.4	111
1045	104.5	141
1046	104.6	132
1047	104.7	140
1048	104.8	110
1049	104.9	146
1050	105	123
1051	105.1	130
1052	105.2	136
1053	105.3	133
1054	105.4	143
1055	105.5	128
1056	105.6	124
1057	105.7	132
1058	105.8	131
1059	105.9	133
1060	106	131
1061	106.1	138
1062	106.2	119
1063	106.3	125
1064	106.4	136
1065	106.5	125
1066	106.6	117
1067	106.7	136
1068	106.8	145
1069	106.9	115
1070	107	148
1071	107.1	112
1072	107.2	123
1073	107.3	140
1074	107.4	131
1075	107.5	132
1076	107.6	147
1077	107.7	124
1078	107.8	134
1079	107.9	111
1080	108	119
1081	108.1	122
1082	108.2	130
1083	108.3	130
1084	108.4	132
1085	108.5	130
1086	108.6	141
1087	108.7	148
1088	108.8	134
1089	108.9	124
1090	109	139
1091	109.1	115
1092	109.2	122
1093	109.3	105
1094	109.4	133
1095	109.5	120
1096	109.6	109
1097	109.7	125
1098	109.8	106
1099	109.9	140
1100	110	121
1101	110.1	124
1102	110.2	120
1103	110.3	135
1104	110.4	134
1105	110.5	115
1106	110.6	123
1107	110.7	135
1108	110.8	137
1109	110.9	129
1110	111	106
1111	111.1	120
1112	111.2	113
1113	111.3	136
1114	111.4	131
1115	111.5	131
1116	111.6	117
1117	111.7	128
1118	111.8	127
1119	111.9	124
1120	112	116
1121	112.1	109
1122	112.2	104
1123	112.3	135
1124	112.4	127
1125	112.5	132
1126	112.6	150
1127	112.7	126
1128	112.8	138
1129	112.9	134
1130	113	126
1131	113.1	139
1132	113.2	108
1133	113.3	134
1134	113.4	121
1135	113.5	128
1136	113.6	127
1137	113.7	137
1138	113.8	123
1139	113.9	132
1140	114	128
1141	114.1	118
1142	114.2	126
1143	114.3	139
1144	114.4	105
1145	114.5	109
1146	114.6	136
1147	114.7	128
1148	114.8	134
1149	114.9	123
1150	115	118
1151	115.1	111
1152	115.2	122
1153	115.3	113
1154	115.4	130
1155	115.5	104
1156	115.6	127
1157	115.7	111
1158	115.8	133
1159	115.9	117
1160	116	134
1161	116.1	109
1162	116.2	128
1163	116.3	116
1164	116.4	122
1165	116.5	113
1166	116.6	121
1167	116.7	112
1168	116.8	111
1169	116.9	110
1170	117	131
1171	117.1	125
1172	117.2	111
1173	117.3	101
1174	117.4	125
1175	117.5	134
1176	117.6	133
1177	117.7	108
1178	117.8	107
1179	117.9	106
1180	118	111
1181	118.1	128
1182	118.2	121
1183	118.3	126
1184	118.4	117
1185	118.5	114
1186	118.6	100
1187	118.7	115
1188	118.8	117
1189	118.9	103
1190	119	115
1191	119.1	129
1192	119.2	122
1193	119.3	102
1194	119.4	117
1195	119.5	125
1196	119.6	108
1197	119.7	111
1198	119.8	112
1199	119.9	116
1200	120	106
